athlete_id,age,weight,resting_hr,avg_hr,max_hr,hrv,vo2max,speed_avg,distance_km,duration_min,training_load,sleep_hours,fatigue_score,performance_score,injury_risk
99,23,76.1,54.0,175.2,193.4,68.3,48.9,10.86,9.58,52.9,92.7,6.5,0.5,60.2,1
52,21,69.2,49.0,128.1,142.3,64.4,50.7,14.38,9.58,40.0,51.2,7.6,0.0,69.0,0
79,37,73.4,74.0,167.9,194.3,66.6,41.2,12.39,6.09,29.5,49.5,4.7,2.3,56.7,0
47,33,63.1,59.0,160.1,186.2,59.0,55.4,12.69,8.44,39.9,63.9,8.6,0.0,67.5,0
56,32,80.2,57.0,124.3,145.0,71.2,51.8,14.36,0.41,1.7,2.1,7.2,0.0,69.5,0
86,32,78.3,67.0,190.7,204.3,51.9,57.4,11.81,10.12,51.4,98.1,8.4,0.0,66.6,1
14,23,74.7,51.0,149.0,162.9,66.9,43.9,13.51,8.75,38.9,57.9,6.1,0.8,62.9,0
90,32,69.0,54.0,136.8,157.4,70.6,48.6,13.37,7.86,35.3,48.3,7.5,0.0,66.2,0
28,31,74.6,61.0,128.9,146.4,63.0,48.2,9.43,8.06,51.3,66.1,7.1,0.1,58.0,0
87,28,64.3,68.0,146.7,165.0,68.7,49.6,14.95,9.48,38.1,55.8,7.8,0.0,69.7,0
78,24,76.8,64.0,148.1,173.2,55.1,39.3,9.16,7.91,51.8,76.8,6.8,0.9,52.3,0
88,26,83.2,62.0,151.5,175.2,55.3,48.7,13.83,2.38,10.3,15.6,7.5,0.0,67.1,0
2,33,78.6,61.0,145.5,172.4,67.4,39.4,8.97,14.59,97.6,142.1,8.1,0.0,53.7,1
26,22,64.2,63.0,159.5,174.5,71.8,50.2,13.2,11.6,52.7,84.1,6.3,0.5,65.5,1
14,37,72.9,62.0,144.2,162.5,46.3,35.2,15.72,4.15,15.8,22.8,7.2,0.6,64.4,0
59,27,59.7,52.0,121.0,144.8,70.2,36.9,11.57,6.96,36.1,43.7,5.1,1.6,54.7,0
56,35,74.6,60.0,147.8,170.0,59.6,52.9,11.49,7.29,38.1,56.3,7.7,0.0,64.1,0
7,20,73.6,51.0,114.5,142.1,63.1,44.7,13.22,11.24,51.0,58.4,9.0,0.0,64.3,0
3,30,55.0,61.0,155.3,177.4,51.6,42.1,11.34,1.52,8.1,12.5,5.8,1.7,56.1,0
23,28,60.7,56.0,135.3,164.6,56.5,55.6,15.64,6.5,25.0,33.8,6.9,0.4,72.7,0
18,34,67.7,80.0,152.5,175.2,74.7,50.0,12.38,2.72,13.2,20.1,7.9,0.0,64.8,0
38,39,67.6,60.0,169.7,195.0,65.3,53.2,11.36,7.14,37.7,64.0,7.0,0.0,64.0,0
99,30,60.3,49.0,135.8,154.2,61.2,47.0,10.92,6.58,36.2,49.1,7.2,0.0,60.6,0
15,23,73.1,59.0,165.9,186.0,63.8,64.1,10.13,8.24,48.8,80.9,6.6,0.6,64.7,1
64,34,72.0,64.0,143.5,168.1,69.9,44.4,10.74,6.19,34.5,49.6,6.6,0.2,58.9,0
89,30,68.4,73.0,176.3,204.4,69.4,58.5,11.3,5.75,30.5,53.8,6.9,0.0,66.0,0
28,36,64.0,55.0,144.5,168.2,64.2,47.6,11.02,9.86,53.7,77.5,7.0,0.1,60.8,0
74,38,78.4,47.0,137.4,157.0,75.9,38.1,10.68,9.36,52.6,72.3,5.8,0.7,55.1,0
39,36,83.2,67.0,160.3,187.2,74.7,50.9,16.2,9.65,35.8,57.3,6.9,0.0,72.8,0
57,27,66.1,49.0,143.5,152.5,69.1,49.9,9.94,7.47,45.1,64.7,8.6,0.0,59.8,0
17,20,65.1,57.0,137.4,150.3,65.5,41.7,12.29,6.28,30.7,42.1,6.6,0.4,60.6,0
86,31,73.9,58.0,142.8,166.2,71.6,42.5,13.19,7.64,34.8,49.7,5.8,0.9,61.5,0
90,36,67.1,59.0,149.3,169.4,68.1,47.9,13.26,9.5,43.0,64.2,6.8,0.1,65.5,0
44,22,68.9,66.0,170.1,193.2,75.6,50.1,11.88,1.47,7.4,12.6,6.3,0.0,63.8,0
25,22,75.9,55.0,121.0,141.3,74.0,33.2,11.52,9.18,47.8,57.9,5.7,0.9,54.5,0
17,37,54.7,58.0,150.3,173.2,54.8,54.3,12.9,8.93,41.5,62.4,7.1,0.4,66.7,0
13,34,80.5,60.0,159.4,175.3,54.1,45.0,12.53,8.19,39.2,62.5,6.3,1.3,60.4,0
84,38,70.6,61.0,152.9,175.8,58.0,40.0,11.48,7.55,39.5,60.3,6.4,1.0,56.9,0
25,27,66.7,61.0,169.6,194.6,74.8,53.6,8.88,0.3,2.0,3.5,7.2,0.0,59.2,0
68,22,69.3,63.0,148.9,175.0,49.2,47.9,11.06,6.68,36.2,53.9,5.5,2.3,56.6,0
10,21,69.7,67.0,147.2,177.3,68.9,55.3,9.71,13.37,82.6,121.7,5.3,1.9,57.7,1
67,23,56.2,63.0,158.9,180.1,68.6,50.6,10.67,8.04,45.2,71.9,7.7,0.0,61.6,0
18,21,82.0,64.0,151.5,172.9,76.6,48.0,12.07,7.08,35.2,53.3,5.1,1.4,60.6,0
100,24,70.3,47.0,144.1,156.5,66.8,47.1,12.72,8.05,38.0,54.7,6.0,0.9,62.4,0
86,24,73.5,60.0,157.7,175.1,51.6,50.9,15.56,9.06,35.0,55.1,5.2,2.5,66.5,0
34,35,77.6,64.0,140.2,159.2,55.4,45.5,10.93,9.98,54.8,76.8,6.5,1.1,57.9,0
8,20,61.8,66.0,140.8,166.1,53.2,42.9,13.55,7.31,32.4,45.6,7.4,0.1,64.0,0
40,18,73.8,54.0,142.1,159.0,59.6,51.7,12.61,9.27,44.1,62.7,7.1,0.2,65.4,0
83,21,67.9,55.0,170.3,194.3,63.2,47.1,14.59,13.03,53.6,91.2,9.4,0.0,68.0,1
42,23,76.8,55.0,101.7,121.7,53.3,48.2,13.15,11.02,50.3,51.1,8.1,0.0,65.6,0
41,26,53.0,64.0,155.9,175.0,79.7,54.5,9.98,15.02,90.3,140.8,6.1,0.6,60.5,1
6,39,69.2,68.0,150.5,171.8,51.7,47.3,8.55,6.03,42.3,63.7,5.8,1.9,52.2,0
52,31,65.2,57.0,124.8,142.8,78.5,48.1,12.62,13.03,61.9,77.3,9.7,0.0,64.5,0
26,29,73.5,67.0,154.6,172.5,76.9,44.4,10.94,5.63,30.9,47.7,8.1,0.0,59.6,0
64,37,73.8,61.0,157.1,168.6,74.0,50.6,10.04,9.06,54.2,85.1,7.6,0.0,60.3,1
98,21,64.3,59.0,158.8,177.6,58.1,50.1,9.46,10.2,64.6,102.7,7.1,0.5,57.9,1
59,38,64.3,58.0,110.2,127.8,68.4,53.4,12.32,6.47,31.5,34.7,7.3,0.0,66.0,0
56,29,69.1,66.0,170.5,187.9,52.2,44.5,15.02,8.26,33.0,56.3,5.5,2.2,63.5,0
59,27,62.8,63.0,138.9,161.0,74.1,45.3,11.18,10.73,57.6,80.0,7.2,0.0,60.5,1
70,39,76.7,78.0,160.3,183.6,64.3,52.8,13.18,5.87,26.7,42.8,7.1,0.0,67.5,0
33,24,67.0,53.0,161.1,182.3,60.9,49.5,11.8,13.01,66.2,106.6,6.1,1.4,60.6,1
53,20,46.7,64.0,136.8,161.8,52.8,42.6,9.42,3.85,24.5,33.5,6.5,1.1,53.7,0
22,31,67.0,56.0,159.9,182.8,40.2,55.8,13.47,13.82,61.6,98.4,8.5,0.0,69.3,1
21,27,61.7,53.0,144.2,162.7,54.6,37.8,9.81,11.0,67.3,97.1,6.9,0.9,53.0,1
70,33,56.9,60.0,118.9,136.6,76.1,52.7,12.04,7.73,38.5,45.8,9.1,0.0,65.2,0
70,33,60.1,61.0,167.5,189.1,61.0,40.4,11.32,6.79,36.0,60.3,5.3,2.0,54.8,0
4,39,70.9,83.0,138.4,161.2,63.3,59.3,13.79,6.48,28.2,39.0,6.5,0.6,70.2,0
94,27,80.6,59.0,137.2,164.2,71.6,38.7,9.88,7.59,46.1,63.2,5.5,1.3,52.7,0
75,30,72.5,51.0,144.0,169.9,83.1,54.9,12.78,7.85,36.9,53.1,5.8,0.3,66.9,0
62,23,65.1,62.0,154.1,171.4,78.3,47.5,10.32,11.77,68.4,105.4,6.2,0.4,58.8,1
62,29,73.6,43.0,149.1,168.6,55.3,45.8,10.98,13.91,76.0,113.4,7.3,0.5,59.3,1
94,26,66.3,59.0,158.2,181.6,45.6,49.1,4.73,8.6,109.1,172.6,7.3,1.3,46.5,1
95,30,64.4,60.0,129.9,155.2,88.6,51.8,16.18,5.46,20.3,26.3,6.3,0.0,73.1,0
24,21,60.8,66.0,138.9,163.6,87.7,42.6,13.1,6.36,29.1,40.5,4.8,1.0,61.1,0
55,28,56.0,68.0,148.3,167.9,66.9,43.1,10.47,7.45,42.7,63.3,8.5,0.0,58.2,0
9,37,66.9,56.0,178.5,192.2,52.3,51.9,9.75,4.91,30.2,53.9,6.7,0.9,58.4,0
3,35,71.3,59.0,148.3,163.3,74.6,37.8,11.01,4.46,24.3,36.1,5.9,0.6,56.0,0
31,28,69.2,54.0,166.3,187.6,63.9,44.5,13.43,14.29,63.8,106.1,7.3,0.1,64.5,1
40,38,66.7,51.0,150.6,172.3,63.9,66.2,8.22,8.91,65.1,98.0,7.2,0.1,62.7,1
36,21,62.4,62.0,142.7,157.3,73.9,42.2,11.72,5.5,28.2,40.2,6.7,0.0,60.3,0
24,35,74.9,50.0,146.3,166.5,68.3,54.9,15.54,10.45,40.3,59.0,7.1,0.0,73.0,0
95,18,59.5,57.0,147.5,170.6,53.1,44.5,9.73,4.46,27.5,40.6,5.8,1.7,53.9,0
6,24,76.2,52.0,159.1,173.3,61.8,51.1,12.16,4.71,23.2,37.0,7.8,0.0,64.7,0
66,23,62.0,64.0,170.6,196.1,71.6,51.9,16.41,5.59,20.4,34.9,6.0,0.6,72.4,0
84,32,64.0,74.0,155.4,173.5,70.1,54.8,13.26,12.96,58.6,91.1,6.4,0.6,67.3,1
92,35,58.3,50.0,167.8,194.1,67.6,46.8,12.25,7.24,35.5,59.5,7.6,0.0,63.2,0
75,28,66.0,45.0,135.5,152.9,74.3,59.9,13.01,0.67,3.1,4.2,8.2,0.0,70.0,0
4,37,77.8,59.0,143.8,158.6,61.4,44.5,11.2,11.63,62.3,89.6,8.6,0.0,60.2,1
79,32,74.1,60.0,139.1,156.8,66.8,49.4,14.6,7.08,29.1,40.5,8.1,0.0,69.0,0
6,33,77.8,62.0,154.7,174.2,31.2,49.5,11.2,2.45,13.1,20.3,6.7,1.9,58.5,0
94,24,74.2,56.0,144.6,162.7,60.5,41.3,8.08,7.05,52.3,75.7,5.5,1.9,48.9,0
51,38,61.2,58.0,160.9,179.9,72.6,46.3,11.22,9.56,51.2,82.3,8.4,0.0,60.9,1
62,27,67.4,63.0,136.0,157.7,61.1,49.0,10.07,9.21,54.9,74.7,8.4,0.0,59.7,0
57,29,63.8,68.0,150.6,169.8,60.3,45.4,11.44,13.4,70.3,105.9,6.3,1.2,58.7,1
66,31,80.6,44.0,160.3,180.0,54.6,62.6,11.48,5.44,28.4,45.6,7.9,0.0,68.0,0
79,22,60.4,57.0,119.0,130.5,75.0,43.0,14.39,8.14,33.9,40.4,6.7,0.0,66.0,0
75,38,77.1,62.0,181.8,203.8,70.5,55.1,13.39,5.9,26.4,48.1,8.5,0.0,68.8,0
8,35,77.1,53.0,145.8,165.3,73.3,53.1,12.53,3.37,16.2,23.6,6.5,0.0,66.3,0
26,22,84.6,74.0,119.6,147.7,47.7,47.9,11.99,10.66,53.3,63.8,9.0,0.0,63.2,0
51,20,66.7,55.0,152.4,167.7,63.4,42.8,9.88,9.39,57.0,86.9,7.8,0.0,56.9,1
45,22,75.7,60.0,150.5,161.5,62.2,43.4,7.64,8.85,69.5,104.6,8.8,0.0,52.6,1
44,34,88.3,64.0,148.8,171.9,62.2,44.9,12.23,9.28,45.5,67.8,6.5,0.7,61.0,0
5,36,65.1,55.0,164.9,186.6,58.8,37.3,13.59,5.94,26.2,43.3,7.4,0.0,62.1,0
70,36,57.7,45.0,161.2,176.2,61.5,42.0,11.78,4.98,25.4,40.9,6.0,1.1,58.2,0
26,38,55.0,57.0,154.5,166.8,73.5,39.1,10.93,8.11,44.5,68.8,7.8,0.0,57.5,0
68,29,75.7,68.0,156.8,184.4,45.9,56.1,12.93,11.48,53.3,83.5,7.9,0.2,67.8,1
19,26,54.9,57.0,148.4,175.5,82.8,51.7,11.83,12.82,65.0,96.5,9.4,0.0,64.4,1
84,18,67.0,53.0,176.6,184.2,69.8,52.7,15.37,10.39,40.5,71.6,7.5,0.0,71.8,0
97,35,73.5,67.0,127.8,145.5,64.6,51.5,14.47,8.09,33.5,42.9,7.7,0.0,69.5,0
20,38,71.5,57.0,152.1,180.4,74.1,49.0,13.92,8.81,38.0,57.8,6.5,0.1,67.3,0
12,21,73.4,56.0,151.0,168.6,50.5,56.8,13.52,8.03,35.7,53.9,7.5,0.2,69.3,0
47,27,71.8,61.0,162.2,179.7,58.4,44.3,9.42,4.92,31.4,50.9,6.6,0.7,55.1,0
1,24,80.2,66.0,137.3,155.9,63.8,48.6,13.33,8.07,36.4,49.9,7.1,0.0,66.1,0
90,39,62.4,79.0,123.8,138.2,78.7,52.5,12.75,4.0,18.8,23.3,7.2,0.0,66.5,0
14,18,64.6,67.0,152.4,163.8,64.5,40.1,13.21,7.63,34.6,52.8,6.6,0.4,61.7,0
64,34,63.8,69.0,154.2,179.5,69.5,66.6,12.99,12.91,59.6,92.0,7.1,0.0,72.6,1
38,19,76.6,56.0,172.3,183.1,59.1,48.2,12.91,10.47,48.7,83.9,6.6,0.8,63.4,1
37,28,77.2,52.0,130.9,152.2,69.9,48.9,17.4,5.23,18.0,23.6,6.6,0.0,74.3,0
11,26,73.6,60.0,167.3,191.8,81.8,55.5,11.85,7.78,39.4,65.9,8.1,0.0,65.9,0
100,24,79.5,61.0,185.5,198.3,75.0,53.5,13.87,5.5,23.8,44.1,7.2,0.0,69.1,0
77,39,60.6,51.0,144.3,159.7,64.2,48.2,11.06,7.81,42.4,61.2,7.3,0.0,61.4,0
3,34,83.3,59.0,130.6,156.7,71.8,48.8,13.58,11.12,49.1,64.2,5.5,1.2,64.3,0
33,34,82.2,63.0,143.9,166.6,70.8,39.0,13.88,9.96,43.1,62.0,7.4,0.0,63.3,0
6,19,75.9,63.0,150.2,167.1,70.1,44.7,12.73,15.45,72.8,109.4,7.5,0.0,63.3,1
50,23,84.3,64.0,158.5,184.5,76.1,51.1,15.34,11.58,45.3,71.8,6.6,0.0,71.1,0
10,31,56.7,62.0,141.1,167.2,76.0,50.7,10.23,8.61,50.5,71.3,9.1,0.0,60.7,0
5,23,65.8,56.0,173.3,194.7,63.7,55.3,11.03,10.03,54.6,94.6,4.7,2.6,59.0,1
23,19,64.1,56.0,133.3,148.8,71.4,47.3,12.42,7.39,35.7,47.6,7.8,0.0,63.8,0
10,18,75.8,50.0,123.9,141.8,61.2,39.7,13.76,4.62,20.1,24.9,7.7,0.0,63.4,0
44,27,61.6,74.0,166.6,188.0,55.8,54.3,12.36,11.92,57.9,96.4,7.5,0.2,66.2,1
2,38,76.1,60.0,115.9,134.9,62.3,56.6,14.57,11.03,45.4,52.6,7.2,0.0,71.8,0
13,22,81.0,58.0,146.9,171.6,64.2,53.4,10.68,7.28,40.9,60.1,7.6,0.0,62.7,0
40,19,75.6,53.0,196.8,209.1,48.4,47.0,9.72,8.82,54.5,107.2,7.9,0.2,57.7,1
2,39,72.3,83.0,149.8,162.3,73.6,54.3,12.62,11.72,55.8,83.5,6.3,0.5,66.0,1
84,33,62.1,51.0,133.2,154.1,37.3,68.6,11.85,10.54,53.4,71.1,7.3,1.2,68.7,0
65,19,63.2,57.0,149.1,166.7,92.1,48.7,13.09,3.61,16.6,24.7,6.8,0.0,65.6,0
63,27,80.0,63.0,149.2,166.1,80.0,40.1,11.95,8.73,43.9,65.4,5.9,0.4,59.1,0
73,19,76.2,65.0,152.4,163.6,62.4,44.5,11.32,7.5,39.7,60.6,7.7,0.0,60.4,0
17,33,69.7,68.0,159.9,180.0,65.1,51.8,11.85,11.34,57.4,91.8,6.4,0.8,62.9,1
9,33,66.7,74.0,134.4,154.1,68.0,38.4,12.06,11.09,55.2,74.2,5.5,1.5,56.5,0
75,36,53.8,64.0,175.3,198.6,59.1,49.0,11.39,11.96,63.0,110.4,6.5,1.1,60.1,1
15,24,61.4,52.0,153.7,174.0,66.9,50.3,11.59,4.65,24.0,37.0,6.2,0.6,62.0,0
24,39,85.3,58.0,160.9,180.2,63.6,57.2,11.19,5.65,30.3,48.7,8.0,0.0,65.3,0
38,29,59.8,62.0,140.6,166.5,64.1,55.9,13.71,11.34,49.6,69.8,7.2,0.0,69.8,0
35,32,71.5,77.0,169.3,182.7,66.8,53.2,12.39,6.23,30.2,51.0,8.4,0.0,66.1,0
94,25,78.1,49.0,146.1,168.8,51.9,35.0,16.51,3.44,12.5,18.2,6.3,1.2,64.7,0
95,23,60.0,70.0,154.2,165.8,65.4,53.5,12.32,9.6,46.7,72.1,7.9,0.0,66.1,0
49,27,71.5,61.0,136.0,151.8,66.6,52.2,10.9,6.36,35.0,47.6,9.8,0.0,62.7,0
69,20,77.5,67.0,135.0,149.0,66.3,49.5,17.34,13.37,46.3,62.5,7.4,0.0,74.5,0
62,36,70.1,59.0,160.3,184.2,62.8,37.6,12.83,8.89,41.6,66.7,7.9,0.0,60.7,0
60,34,92.9,53.0,143.3,163.0,76.4,43.3,13.98,8.48,36.4,52.2,7.7,0.0,65.3,0
50,24,56.7,66.0,137.2,157.1,61.5,41.0,13.18,6.89,31.4,43.0,5.6,1.6,59.6,0
78,38,78.5,65.0,140.4,154.8,67.3,35.9,13.25,12.77,57.9,81.2,7.6,0.0,60.9,1
75,37,68.6,68.0,160.5,179.0,78.0,48.0,13.07,9.08,41.7,66.9,7.3,0.0,65.3,0
9,21,76.2,60.0,140.6,156.7,64.2,43.2,9.8,6.77,41.5,58.3,6.7,0.3,56.2,0
34,31,73.5,55.0,148.2,170.2,67.1,63.8,12.74,5.62,26.5,39.2,6.1,0.7,69.5,0
76,37,64.1,48.0,150.2,165.3,64.0,47.0,9.35,7.78,49.9,75.0,7.7,0.0,57.5,0
99,39,71.8,67.0,121.2,147.9,77.4,55.8,11.65,5.07,26.1,31.6,6.0,0.3,65.1,0
35,32,55.1,63.0,127.9,139.6,62.4,38.6,10.55,11.09,63.1,80.7,9.1,0.0,56.5,1
1,25,74.8,52.0,155.0,171.0,77.8,44.8,12.71,2.57,12.2,18.8,7.1,0.0,63.4,0
40,38,72.4,56.0,138.9,167.3,64.0,48.6,12.67,7.58,35.9,49.9,5.8,1.3,62.2,0
64,32,75.1,56.0,165.9,183.7,56.4,42.6,12.96,9.83,45.5,75.5,6.5,1.1,60.8,0
22,39,78.5,48.0,164.5,177.9,71.8,45.5,12.57,9.03,43.1,70.9,6.7,0.0,63.3,0
60,37,72.9,53.0,160.8,181.9,62.0,46.7,10.79,5.85,32.5,52.3,9.4,0.0,60.2,0
64,31,71.2,51.0,177.3,194.9,71.2,46.6,11.48,9.98,52.2,92.5,6.1,0.8,60.0,1
93,26,63.0,57.0,148.8,164.6,37.7,59.1,13.84,5.34,23.2,34.4,6.9,1.4,68.5,0
72,25,64.3,54.0,159.7,174.3,65.1,50.3,14.14,7.93,33.7,53.8,6.5,0.6,67.3,0
11,34,79.5,47.0,141.2,175.1,60.4,50.9,9.71,9.96,61.5,86.9,7.5,0.0,59.8,1
14,19,81.5,76.0,186.8,205.5,54.4,51.2,8.94,9.39,63.0,117.7,6.5,1.4,55.6,1
60,20,68.1,70.0,179.8,190.1,59.5,51.7,10.55,5.97,34.0,61.1,5.9,1.5,58.8,0
30,25,70.4,54.0,150.2,177.6,59.3,47.5,14.09,11.59,49.4,74.1,6.8,0.6,66.0,0
35,29,62.8,62.0,155.8,178.9,64.5,46.1,14.43,8.26,34.3,53.5,6.7,0.3,66.6,0
85,18,79.4,63.0,170.4,186.6,51.3,49.0,10.15,10.23,60.5,103.0,6.4,1.5,56.8,1
37,27,75.3,70.0,147.8,163.1,68.2,54.9,12.61,12.59,59.9,88.5,6.5,0.6,66.1,1
5,37,85.5,53.0,140.2,163.5,78.7,54.8,15.67,11.35,43.5,60.9,8.2,0.0,73.2,0
83,20,63.0,69.0,163.1,181.9,67.8,46.6,12.83,11.36,53.1,86.7,6.7,0.4,63.6,1
78,23,67.0,56.0,151.2,161.5,73.1,52.6,14.84,8.58,34.7,52.4,5.9,0.7,69.2,0
26,24,71.9,49.0,152.7,181.7,75.9,46.8,14.0,10.38,44.5,68.0,6.5,0.0,66.7,0
62,37,75.2,66.0,137.5,155.3,77.4,48.2,10.18,8.64,50.9,70.0,7.1,0.0,59.6,0
4,35,68.3,70.0,124.2,151.7,83.7,45.2,11.62,4.37,22.6,28.0,5.7,0.3,60.7,0
89,28,63.0,81.0,153.5,179.9,60.0,46.9,12.07,8.91,44.3,68.0,8.6,0.0,62.9,0
42,36,77.1,50.0,163.6,178.6,57.8,56.0,12.21,8.77,43.1,70.5,7.9,0.0,66.8,0
89,22,75.8,66.0,146.6,171.8,72.8,48.6,13.83,9.75,42.3,62.0,8.4,0.0,67.1,0
18,36,62.7,57.0,171.5,188.3,72.1,48.8,12.82,7.62,35.7,61.2,7.4,0.0,65.2,0
40,28,80.8,66.0,139.4,150.1,72.8,39.3,6.13,5.72,56.0,78.0,4.9,1.8,44.3,1
72,29,79.4,48.0,134.2,152.1,83.9,46.1,9.37,9.97,63.8,85.6,8.5,0.0,57.2,1
39,27,71.1,50.0,149.0,171.0,65.1,46.6,7.63,4.06,31.9,47.6,6.1,0.8,52.2,0
14,25,70.6,54.0,148.8,166.4,69.3,43.0,12.35,12.38,60.1,89.4,6.2,0.8,60.4,1
32,26,74.4,61.0,161.5,180.0,55.2,48.1,12.48,7.31,35.1,56.7,7.2,0.4,63.5,0
51,21,63.1,55.0,138.4,164.1,86.4,45.4,12.57,8.74,41.7,57.7,8.4,0.0,63.3,0
38,22,70.2,65.0,170.5,191.1,61.6,48.5,10.08,9.68,57.6,98.2,8.1,0.0,59.6,1
97,38,52.8,68.0,179.5,195.3,61.9,48.7,13.35,9.77,43.9,78.8,7.9,0.0,66.2,1
23,25,77.0,65.0,149.4,172.9,61.5,42.3,13.43,3.77,16.9,25.2,6.7,0.4,63.0,0
63,26,57.5,73.0,168.7,189.7,58.6,45.6,9.49,10.47,66.2,111.7,6.7,1.0,55.3,1
15,32,82.0,63.0,134.2,141.5,57.7,48.5,9.07,8.91,59.0,79.1,7.3,0.2,57.2,1
97,32,67.4,50.0,166.1,188.3,59.8,55.1,12.0,6.09,30.5,50.6,6.9,0.4,65.3,0
25,33,68.3,71.0,165.7,187.7,51.3,49.5,15.58,5.75,22.1,36.7,7.9,0.0,71.0,0
17,31,65.0,55.0,163.0,183.1,57.1,44.0,15.4,7.0,27.3,44.4,7.8,0.0,68.4,0
97,25,67.7,67.0,149.8,174.2,84.5,50.4,13.13,4.1,18.8,28.1,7.6,0.0,66.4,0
66,35,81.3,73.0,105.7,122.3,72.4,58.2,10.54,13.17,75.0,79.2,4.5,2.3,59.8,1
78,27,50.1,64.0,140.4,162.1,74.3,53.5,13.77,12.46,54.3,76.2,7.1,0.0,68.9,0
53,37,80.2,48.0,140.6,152.8,76.8,51.3,11.1,9.36,50.6,71.1,6.9,0.0,62.7,0
51,23,72.7,53.0,135.3,157.4,83.3,52.4,10.46,7.33,42.0,56.9,7.2,0.0,61.9,0
39,29,60.3,71.0,151.8,181.6,47.3,56.6,7.71,7.41,57.6,87.5,6.2,1.8,54.4,1
51,19,61.4,59.0,143.7,158.7,52.7,54.5,12.2,10.27,50.5,72.6,5.7,2.1,62.1,0
70,24,83.4,61.0,137.6,153.8,57.0,51.4,10.74,13.27,74.2,102.1,7.5,0.2,61.6,1
6,33,62.4,66.0,134.1,150.6,60.3,54.4,12.19,6.29,30.9,41.5,6.6,0.5,65.1,0
67,20,60.8,66.0,139.3,159.9,62.0,41.5,7.4,4.65,37.7,52.5,7.6,0.0,51.4,0
7,30,79.1,62.0,166.8,181.5,60.5,39.0,12.34,12.64,61.5,102.6,6.3,1.2,58.0,1
51,20,72.7,58.0,140.1,162.2,67.2,48.9,7.14,2.64,22.2,31.1,8.4,0.0,53.9,0
72,35,62.5,57.0,142.3,166.5,65.4,48.4,14.18,4.97,21.1,30.0,8.0,0.0,67.7,0
42,28,71.7,67.0,143.1,165.8,57.8,44.7,13.04,7.26,33.4,47.8,7.3,0.1,63.9,0
64,25,61.8,64.0,155.1,166.2,43.2,53.0,11.44,3.32,17.4,27.0,6.8,1.2,61.7,0
15,23,78.8,58.0,156.8,181.8,55.1,36.8,13.13,11.34,51.8,81.3,7.9,0.0,61.0,1
29,18,78.5,69.0,104.3,129.0,59.5,44.8,10.04,10.57,63.1,65.9,7.4,0.0,58.0,0
33,18,74.3,59.0,165.3,189.5,62.5,45.1,12.14,6.28,31.0,51.3,7.2,0.0,62.3,0
94,25,72.9,53.0,171.5,193.4,53.7,38.2,13.59,11.84,52.3,89.7,8.0,0.0,62.5,1
27,22,84.1,54.0,134.2,155.3,60.1,57.0,5.81,12.35,127.5,171.1,8.4,0.0,54.4,1
36,33,70.0,52.0,135.4,160.6,53.7,39.8,11.11,7.66,41.4,56.0,5.7,1.8,54.5,0
29,28,60.5,58.0,143.2,172.9,63.7,44.5,11.95,6.65,33.4,47.8,5.9,1.1,59.5,0
38,22,73.6,70.0,138.7,153.9,54.3,53.4,11.61,14.78,76.4,105.9,6.2,1.6,61.4,1
57,21,86.7,54.0,153.4,178.7,56.5,51.9,14.91,10.16,40.9,62.7,5.5,2.0,66.6,0
97,23,61.9,62.0,120.8,140.4,51.9,41.4,9.75,8.77,54.0,65.2,6.9,0.8,54.5,0
27,31,67.1,55.0,133.2,152.6,63.5,52.1,10.76,12.09,67.4,89.8,7.6,0.0,62.4,1
55,39,73.3,58.0,173.1,185.4,56.3,49.7,8.17,8.91,65.4,113.2,7.0,0.8,54.7,1
33,36,69.6,48.0,136.1,154.7,74.1,62.0,15.02,6.48,25.9,35.2,6.5,0.0,74.8,0
68,26,62.1,58.0,168.7,183.7,69.1,50.4,11.51,8.24,43.0,72.5,8.1,0.0,63.2,0
86,29,79.0,58.0,155.3,173.0,64.3,47.2,11.12,11.12,60.0,93.1,7.1,0.1,60.9,1
66,28,88.6,64.0,122.9,137.4,57.0,42.9,11.9,2.02,10.2,12.5,7.3,0.0,60.9,0
10,31,71.6,62.0,159.5,177.3,68.8,43.5,13.27,7.14,32.3,51.5,8.2,0.0,64.0,0
5,33,62.8,50.0,148.2,166.2,71.9,43.0,12.69,12.15,57.4,85.1,6.9,0.0,62.6,1
74,18,57.6,69.0,143.2,163.7,66.4,56.2,17.3,6.46,22.4,32.1,9.1,0.0,77.1,0
97,30,72.1,62.0,153.7,165.6,81.0,48.1,12.91,12.64,58.7,90.3,6.6,0.0,65.1,1
38,38,78.8,62.0,157.1,169.9,69.6,51.4,11.07,12.24,66.4,104.3,9.0,0.0,62.7,1
13,38,73.8,60.0,160.6,182.4,74.1,57.1,10.88,7.8,43.0,69.1,6.0,0.6,63.4,0
31,30,70.0,56.0,167.7,183.7,66.3,33.8,11.21,6.29,33.7,56.5,7.5,0.0,56.0,0
47,19,65.3,62.0,156.1,181.5,71.8,55.7,9.0,7.14,47.6,74.3,6.4,0.4,59.4,0
100,21,61.3,64.0,129.4,150.5,57.0,48.3,12.08,15.99,79.4,102.8,8.1,0.0,63.5,1
88,23,76.7,46.0,142.9,165.9,60.4,50.6,13.57,13.62,60.2,86.1,6.5,0.9,65.6,1
